4671
501	1	1	0	0	0
503	1	1	0	0	0
505	1	1	0	0	0
507	1	1	0	0	0
510	1	1	0	0	0
511	1	1	0	0	0
512	1	1	0	0	0
514	1	1	0	0	0
516	1	1	0	0	0
517	1	1	0	0	0
521	1	1	0	0	0
522	1	1	0	0	0
523	1	1	0	0	0
526	3	3	0	0	0
528	1	1	0	0	0
530	3	3	0	0	0
532	1	1	0	0	0
533	1	1	0	0	0
534	1	1	0	0	0
535	1	1	0	0	0
539	5	5	0	0	0
541	5	5	0	0	0
542	1	1	0	0	0
544	1	1	0	0	0
546	1	1	0	0	0
549	6	6	0	0	0
551	6	6	0	0	0
552	1	1	0	0	0
554	1	1	0	0	0
558	3	3	0	0	0
559	3	3	0	0	0
560	1	1	0	0	0
562	1	1	0	0	0
564	1	1	0	0	0
566	1	1	0	0	0
568	1	1	0	0	0
570	5	5	0	0	0
571	5	5	0	0	0
573	1	1	0	0	0
575	1	1	0	0	0
579	6	6	0	0	0
580	6	6	0	0	0
581	1	1	0	0	0
582	1	1	0	0	0
583	1	1	0	0	0
585	1	1	0	0	0
586	1	1	0	0	0
588	1	1	0	0	0
590	1	1	0	0	0
592	1	1	0	0	0
593	1	1	0	0	0
595	6	6	0	0	0
598	1	1	0	0	0
599	1	1	0	0	0
600	5	5	0	0	0
602	5	5	0	0	0
604	1	1	0	0	0
606	1	1	0	0	0
609	5	5	0	0	0
610	1	1	0	0	0
611	1	1	0	0	0
612	4	4	0	0	0
614	4	4	0	0	0
615	1	1	0	0	0
619	1	1	0	0	0
620	1	1	0	0	0
622	1	1	0	0	0
625	1	1	0	0	0
626	1	1	0	0	0
628	1	1	0	0	0
631	1	1	0	0	0
632	1	1	0	0	0
634	1	1	0	0	0
636	1	1	0	0	0
638	1	1	0	0	0
639	1	1	0	0	0
641	1	1	0	0	0
642	1	1	0	0	0
644	1	1	0	0	0
645	1	1	0	0	0
646	6	6	0	0	0
647	6	6	0	0	0
648	6	6	0	0	0
649	6	6	0	0	0
650	6	6	0	0	0
651	6	6	0	0	0
652	6	6	0	0	0
653	6	6	0	0	0
654	6	6	0	0	0
655	6	6	0	0	0
657	6	6	0	0	0
658	6	6	0	0	0
659	6	6	0	0	0
660	6	6	0	0	0
661	6	6	0	0	0
662	6	6	0	0	0
663	6	6	0	0	0
664	6	6	0	0	0
665	6	6	0	0	0
666	6	6	0	0	0
668	6	6	0	0	0
669	6	6	0	0	0
671	6	6	0	0	0
673	6	6	0	0	0
675	6	6	0	0	0
676	6	6	0	0	0
678	6	6	0	0	0
679	6	6	0	0	0
681	6	6	0	0	0
682	6	6	0	0	0
683	6	6	0	0	0
